,year_month,customer_id,count
15912,201809,GD292406,7
15913,201809,GD292781,3
15914,201809,GD295789,6
15915,201809,GD296025,3
15916,201809,GD298325,6
15917,201809,GD300982,9
15918,201809,GD306378,6
15919,201809,GD309433,2
15920,201809,GD311895,6
15921,201809,GD314208,6
15922,201809,GD316791,3
15923,201809,GD316957,9
15924,201809,GD318523,3
15925,201809,GD323300,5
15926,201809,GD323923,6
15927,201809,GD324324,6
15928,201809,GD325851,8
15929,201809,GD326524,3
15930,201809,GD327788,7
15931,201809,GD332889,8
15932,201809,GD341063,8
15933,201809,GD343618,7
15934,201809,GD350549,4
15935,201809,GD360440,6
15936,201809,GD361244,9
15937,201809,GD362521,5
15938,201809,GD362869,5
15939,201809,GD364043,3
15940,201809,GD366297,5
15941,201809,GD372798,7
15942,201809,GD373372,4
15943,201809,GD375438,3
15944,201809,GD375940,9
15945,201809,GD376049,8
15946,201809,GD378149,5
15947,201809,GD381952,8
15948,201809,GD382390,5
15949,201809,GD385195,7
15950,201809,GD387236,3
15951,201809,GD390442,4
15952,201809,GD394435,5
15953,201809,GD398206,8
15954,201809,GD398654,5
15955,201809,GD401034,3
15956,201809,GD401728,4
15957,201809,GD406715,5
15958,201809,GD408230,6
15959,201809,GD411680,7
15960,201809,GD413362,6
15961,201809,GD415795,8
15962,201809,GD418230,5
15963,201809,GD428351,4
15964,201809,GD437531,1
15965,201809,GD438627,6
15966,201809,GD439332,6
15967,201809,GD452640,4
15968,201809,GD455671,6
15969,201809,GD459084,9
15970,201809,GD459648,6
15971,201809,GD460554,7
15972,201809,GD462507,4
15973,201809,GD462529,2
15974,201809,GD462611,3
15975,201809,GD470986,5
15976,201809,GD471767,5
15977,201809,GD475433,3
15978,201809,GD477802,10
15979,201809,GD479069,5
15980,201809,GD479253,1
15981,201809,GD479679,4
15982,201809,GD484864,8
15983,201809,GD489148,4
15984,201809,GD489678,5
15985,201809,GD492710,8
15986,201809,GD516585,5
15987,201809,GD518115,8
15988,201809,GD521924,1
15989,201809,GD523289,4
15990,201809,GD531348,7
15991,201809,GD531554,5
15992,201809,GD535028,11
15993,201809,GD537137,4
15994,201809,GD537233,6
15995,201809,GD547144,4
15996,201809,GD555235,5
15997,201809,GD563129,4
15998,201809,GD563242,7
15999,201809,GD574013,7
16000,201809,GD574177,5
16001,201809,GD574867,4
16002,201809,GD574913,1
16003,201809,GD575423,4
16004,201809,GD582469,1
16005,201809,GD585679,6
16006,201809,GD589615,5
16007,201809,GD594854,9
16008,201809,GD595676,2
16009,201809,GD598089,5
16010,201809,GD607294,11
16011,201809,GD608468,10
16012,201809,GD608565,1
16013,201809,GD615902,4
16014,201809,GD619319,7
16015,201809,GD620721,5
16016,201809,GD620805,7
16017,201809,GD622254,7
16018,201809,GD623309,1
16019,201809,GD628310,8
16020,201809,GD629291,9
16021,201809,GD631254,6
16022,201809,GD635322,3
16023,201809,GD635509,5
16024,201809,GD639016,5
16025,201809,GD639344,3
16026,201809,GD646501,4
16027,201809,GD648354,8
16028,201809,GD649455,6
16029,201809,GD655061,2
16030,201809,GD659982,5
16031,201809,GD665518,6
16032,201809,GD670693,6
16033,201809,GD672003,3
16034,201809,GD672303,2
16035,201809,GD676928,5
16036,201809,GD687485,7
16037,201809,GD687670,4
16038,201809,GD691243,10
16039,201809,GD693914,6
16040,201809,GD699747,5
16041,201809,GD699826,6
16042,201809,GD700354,3
16043,201809,GD700587,4
16044,201809,GD700613,2
16045,201809,GD701512,4
16046,201809,GD703244,5
16047,201809,GD703449,6
16048,201809,GD705390,3
16049,201809,GD706415,2
16050,201809,GD710390,5
16051,201809,GD716223,9
16052,201809,GD719026,8
16053,201809,GD719151,6
16054,201809,GD721751,5
16055,201809,GD725119,6
16056,201809,GD728611,3
16057,201809,GD730210,2
16058,201809,GD733240,4
16059,201809,GD735013,7
16060,201809,GD738012,6
16061,201809,GD741058,1
16062,201809,GD749335,5
16063,201809,GD751187,10
16064,201809,GD761011,4
16065,201809,GD761771,9
16066,201809,GD762671,7
16067,201809,GD763218,3
16068,201809,GD763297,3
16069,201809,GD766190,7
16070,201809,GD766769,5
16071,201809,GD768522,2
16072,201809,GD781025,5
16073,201809,GD784657,6
16074,201809,GD785491,7
16075,201809,GD788407,3
16076,201809,GD788422,5
16077,201809,GD790125,5
16078,201809,GD792268,5
16079,201809,GD796301,7
16080,201809,GD797764,7
16081,201809,GD804357,6
16082,201809,GD806895,4
16083,201809,GD807513,10
16084,201809,GD807714,8
16085,201809,GD809807,7
16086,201809,GD809947,9
16087,201809,GD812059,6
16088,201809,GD812702,6
16089,201809,GD812922,6
16090,201809,GD813654,6
16091,201809,GD819763,9
16092,201809,GD821903,9
16093,201809,GD822507,5
16094,201809,GD825223,6
16095,201809,GD825687,9
16096,201809,GD837157,7
16097,201809,GD841278,5
16098,201809,GD843695,7
16099,201809,GD844529,1
16100,201809,GD852474,5
16101,201809,GD859439,6
16102,201809,GD862639,4
16103,201809,GD862688,9
16104,201809,GD864253,7
16105,201809,GD864823,4
16106,201809,GD866704,6
16107,201809,GD868389,9
16108,201809,GD869667,11
16109,201809,GD870808,9
16110,201809,GD873389,7
16111,201809,GD876521,2
16112,201809,GD877201,8
16113,201809,GD879310,1
16114,201809,GD879805,4
16115,201809,GD880007,4
16116,201809,GD883603,6
16117,201809,GD885447,3
16118,201809,GD886475,2
16119,201809,GD887148,7
16120,201809,GD892565,8
16121,201809,GD893916,8
16122,201809,GD897249,6
16123,201809,GD900956,5
16124,201809,GD903750,5
16125,201809,GD903830,4
16126,201809,GD908843,6
16127,201809,GD911889,6
16128,201809,GD912745,6
16129,201809,GD913324,6
16130,201809,GD914874,6
16131,201809,GD915723,2
16132,201809,GD921810,4
16133,201809,GD930782,8
16134,201809,GD931906,5
16135,201809,GD933293,6
16136,201809,GD934041,3
16137,201809,GD942165,3
16138,201809,GD943344,5
16139,201809,GD946202,4
16140,201809,GD947493,5
16141,201809,GD951332,4
16142,201809,GD955939,7
16143,201809,GD957280,5
16144,201809,GD960674,8
16145,201809,GD962470,7
16146,201809,GD964685,4
16147,201809,GD967749,3
16148,201809,GD968549,2
16149,201809,GD969635,10
16150,201809,GD970368,3
16151,201809,GD972640,7
16152,201809,GD973384,3
16153,201809,GD975752,2
16154,201809,GD979485,5
16155,201809,GD987989,4
16156,201809,GD991319,4
16157,201809,GD994213,6
16158,201809,GD998772,7
16159,201809,HD000022,6
16160,201809,HD003152,3
16161,201809,HD006808,5
16162,201809,HD012547,2
16163,201809,HD012845,3
16164,201809,HD014166,4
16165,201809,HD019297,4
16166,201809,HD020326,4
16167,201809,HD024127,2
16168,201809,HD024506,4
16169,201809,HD025535,2
16170,201809,HD028682,9
16171,201809,HD030810,7
16172,201809,HD032015,4
16173,201809,HD035366,6
16174,201809,HD035838,6
16175,201809,HD037991,5
16176,201809,HD044222,3
16177,201809,HD044319,6
16178,201809,HD048025,6
16179,201809,HD052411,2
16180,201809,HD052466,6
16181,201809,HD053694,5
16182,201809,HD055368,7
16183,201809,HD055792,7
16184,201809,HD056820,6
16185,201809,HD058348,4
16186,201809,HD068817,6
16187,201809,HD069512,6
16188,201809,HD069655,5
16189,201809,HD069769,4
16190,201809,HD070115,4
16191,201809,HD074397,4
16192,201809,HD074404,5
16193,201809,HD076496,3
16194,201809,HD079011,6
16195,201809,HD084175,4
16196,201809,HD095957,5
16197,201809,HD096925,4
16198,201809,HD096953,9
16199,201809,HD099859,4
16200,201809,HD101792,6
16201,201809,HD104458,9
16202,201809,HD104614,4
16203,201809,HD109539,10
16204,201809,HD112851,7
16205,201809,HD113386,5
16206,201809,HD117235,7
16207,201809,HD120698,5
16208,201809,HD121067,8
16209,201809,HD124235,2
16210,201809,HD124700,3
16211,201809,HD134052,7
16212,201809,HD134597,3
16213,201809,HD137947,5
16214,201809,HD139654,6
16215,201809,HD140190,3
16216,201809,HD145501,4
16217,201809,HD146199,7
16218,201809,HD147072,6
16219,201809,HD148659,5
16220,201809,HD155154,5
16221,201809,HD156305,6
16222,201809,HD160543,7
16223,201809,HD163236,7
16224,201809,HD164041,6
16225,201809,HD165212,4
16226,201809,HD167407,7
16227,201809,HD171591,7
16228,201809,HD176214,7
16229,201809,HD177050,5
16230,201809,HD184011,8
16231,201809,HD186795,5
16232,201809,HD187665,6
16233,201809,HD188491,6
16234,201809,HD192887,8
16235,201809,HD194702,3
16236,201809,HD200782,7
16237,201809,HD203527,6
16238,201809,HD205494,8
16239,201809,HD206448,5
16240,201809,HD210141,8
16241,201809,HD214175,7
16242,201809,HD216701,3
16243,201809,HD218552,6
16244,201809,HD218970,4
16245,201809,HD219882,9
16246,201809,HD221159,2
16247,201809,HD236166,8
16248,201809,HD242691,5
16249,201809,HD244526,5
16250,201809,HD245568,5
16251,201809,HD250940,9
16252,201809,HD251544,9
16253,201809,HD252906,6
16254,201809,HD256988,9
16255,201809,HD263348,4
16256,201809,HD264361,6
16257,201809,HD268516,5
16258,201809,HD268534,3
16259,201809,HD269790,8
16260,201809,HD272401,4
16261,201809,HD277392,9
16262,201809,HD280205,6
16263,201809,HD280416,2
16264,201809,HD281795,6
16265,201809,HD285695,7
16266,201809,HD286424,9
16267,201809,HD287652,3
16268,201809,HD289026,4
16269,201809,HD290947,5
16270,201809,HD291079,5
16271,201809,HD292217,2
16272,201809,HD293656,4
16273,201809,HD295608,1
16274,201809,HD296157,3
16275,201809,HD296847,6
16276,201809,HD298120,5
16277,201809,HD300844,10
16278,201809,HD305029,5
16279,201809,HD307544,7
16280,201809,HD309501,4
16281,201809,HD313841,5
16282,201809,HD314081,6
16283,201809,HD315748,3
16284,201809,HD319220,3
16285,201809,HD320060,8
16286,201809,HD321275,8
16287,201809,HD321813,2
16288,201809,HD327348,5
16289,201809,HD327582,5
16290,201809,HD332594,2
16291,201809,HD333051,5
16292,201809,HD333063,8
16293,201809,HD333962,3
16294,201809,HD344670,5
16295,201809,HD348931,6
16296,201809,HD349501,5
16297,201809,HD351145,3
16298,201809,HD351414,3
16299,201809,HD359876,9
16300,201809,HD361714,3
16301,201809,HD364928,4
16302,201809,HD364970,5
16303,201809,HD369528,7
16304,201809,HD374247,5
16305,201809,HD376302,3
16306,201809,HD378274,3
16307,201809,HD379875,4
16308,201809,HD384128,9
16309,201809,HD387344,2
16310,201809,HD394739,6
16311,201809,HD397050,8
16312,201809,HD402002,7
16313,201809,HD403941,5
16314,201809,HD405727,3
16315,201809,HD408536,5
16316,201809,HD410257,6
16317,201809,HD412432,8
16318,201809,HD417609,4
16319,201809,HD424190,6
16320,201809,HD426886,9
16321,201809,HD430949,6
16322,201809,HD432390,4
16323,201809,HD434034,5
16324,201809,HD434417,1
16325,201809,HD436260,6
16326,201809,HD437482,6
16327,201809,HD443173,5
16328,201809,HD451225,3
16329,201809,HD453100,5
16330,201809,HD453390,5
16331,201809,HD454734,2
16332,201809,HD455858,4
16333,201809,HD456541,6
16334,201809,HD457136,7
16335,201809,HD458438,6
16336,201809,HD459783,4
16337,201809,HD459890,2
16338,201809,HD460027,4
16339,201809,HD465982,5
16340,201809,HD467920,4
16341,201809,HD471103,3
16342,201809,HD471878,11
16343,201809,HD475088,7
16344,201809,HD476406,5
16345,201809,HD476620,1
16346,201809,HD477288,6
16347,201809,HD478215,7
16348,201809,HD484088,6
16349,201809,HD487220,10
16350,201809,HD487840,10
16351,201809,HD487976,7
16352,201809,HD491284,7
16353,201809,HD493357,8
16354,201809,HD498491,5
16355,201809,HD509061,4
16356,201809,HD509520,7
16357,201809,HD511288,3
16358,201809,HD513936,6
16359,201809,HD516059,4
16360,201809,HD523141,5
16361,201809,HD523855,6
16362,201809,HD526634,9
16363,201809,HD528660,3
16364,201809,HD532552,6
16365,201809,HD537011,8
16366,201809,HD537465,5
16367,201809,HD544369,5
16368,201809,HD547869,6
16369,201809,HD550869,4
16370,201809,HD552859,7
16371,201809,HD555581,8
16372,201809,HD557689,5
16373,201809,HD559223,5
16374,201809,HD561131,6
16375,201809,HD561717,4
16376,201809,HD565805,2
16377,201809,HD571515,5
16378,201809,HD572934,3
16379,201809,HD573624,1
16380,201809,HD574185,3
16381,201809,HD576900,6
16382,201809,HD580454,5
16383,201809,HD581148,4
16384,201809,HD587331,9
16385,201809,HD595882,8
16386,201809,HD600586,8
16387,201809,HD611284,4
16388,201809,HD615996,7
16389,201809,HD618344,7
16390,201809,HD619719,2
16391,201809,HD620437,7
16392,201809,HD623640,4
16393,201809,HD624279,7
16394,201809,HD625027,5
16395,201809,HD625038,3
16396,201809,HD625291,5
16397,201809,HD631824,2
16398,201809,HD634356,6
16399,201809,HD634523,1
16400,201809,HD640143,7
16401,201809,HD642174,4
16402,201809,HD647688,5
16403,201809,HD651604,7
16404,201809,HD653952,4
16405,201809,HD660433,4
16406,201809,HD661448,6
16407,201809,HD666225,6
16408,201809,HD666936,6
16409,201809,HD671982,5
16410,201809,HD672719,2
16411,201809,HD673900,2
16412,201809,HD677309,5
16413,201809,HD677310,4
16414,201809,HD678019,4
16415,201809,HD679144,8
16416,201809,HD685879,7
16417,201809,HD691471,6
16418,201809,HD691675,6
16419,201809,HD691730,6
16420,201809,HD692017,5
16421,201809,HD693175,7
16422,201809,HD693609,7
16423,201809,HD699115,4
16424,201809,HD703830,8
16425,201809,HD707231,5
16426,201809,HD707253,9
16427,201809,HD708558,4
16428,201809,HD711126,8
16429,201809,HD712372,6
16430,201809,HD715012,8
16431,201809,HD717249,1
16432,201809,HD719737,5
16433,201809,HD721014,7
16434,201809,HD722558,9
16435,201809,HD722956,2
16436,201809,HD724425,5
16437,201809,HD725527,3
16438,201809,HD727444,4
16439,201809,HD727632,7
16440,201809,HD730447,4
16441,201809,HD733934,3
16442,201809,HD734129,7
16443,201809,HD734247,7
16444,201809,HD734433,4
16445,201809,HD736119,5
16446,201809,HD738121,8
16447,201809,HD739338,7
16448,201809,HD742096,5
16449,201809,HD743252,9
16450,201809,HD743673,3
16451,201809,HD744684,7
16452,201809,HD745359,10
16453,201809,HD747321,4
16454,201809,HD749546,5
16455,201809,HD753835,6
16456,201809,HD759692,8
16457,201809,HD760983,5
16458,201809,HD762188,2
16459,201809,HD762655,3
16460,201809,HD765436,9
16461,201809,HD765554,8
16462,201809,HD766838,4
16463,201809,HD767334,4
16464,201809,HD767925,8
16465,201809,HD768386,2
16466,201809,HD769845,4
16467,201809,HD771279,7
16468,201809,HD772140,1
16469,201809,HD774056,2
16470,201809,HD775663,7
16471,201809,HD777083,6
16472,201809,HD778015,4
16473,201809,HD781345,7
16474,201809,HD782984,5
16475,201809,HD788375,3
16476,201809,HD792156,5
16477,201809,HD793729,8
16478,201809,HD798338,7
16479,201809,HD799859,6
16480,201809,HD801821,8
16481,201809,HD802058,5
16482,201809,HD802475,4
16483,201809,HD805503,7
16484,201809,HD809345,4
16485,201809,HD810948,2
16486,201809,HD812799,7
16487,201809,HD814444,6
16488,201809,HD819739,6
16489,201809,HD821664,5
16490,201809,HD822984,6
16491,201809,HD824079,4
16492,201809,HD826767,4
16493,201809,HD831023,6
16494,201809,HD832421,6
16495,201809,HD834387,5
16496,201809,HD837482,7
16497,201809,HD841739,7
16498,201809,HD842881,5
16499,201809,HD845119,3
16500,201809,HD845666,6
16501,201809,HD845983,3
16502,201809,HD847713,7
16503,201809,HD848426,7
16504,201809,HD849426,5
16505,201809,HD852520,4
16506,201809,HD853800,2
16507,201809,HD858116,6
16508,201809,HD861345,7
16509,201809,HD862235,6
16510,201809,HD862369,6
16511,201809,HD862903,4
16512,201809,HD864300,7
16513,201809,HD864513,5
16514,201809,HD867363,5
16515,201809,HD867526,3
16516,201809,HD872088,8
16517,201809,HD872512,7
16518,201809,HD874104,3
16519,201809,HD875310,10
16520,201809,HD875558,6
16521,201809,HD877359,2
16522,201809,HD885693,3
16523,201809,HD888412,8
16524,201809,HD893022,10
16525,201809,HD893931,6
16526,201809,HD894637,5
16527,201809,HD896111,7
16528,201809,HD896542,5
16529,201809,HD901734,3
16530,201809,HD903528,8
16531,201809,HD907996,5
16532,201809,HD914078,6
16533,201809,HD919452,3
16534,201809,HD920211,7
16535,201809,HD921002,4
16536,201809,HD925731,3
16537,201809,HD930692,9
16538,201809,HD935075,2
16539,201809,HD944406,2
16540,201809,HD952315,5
16541,201809,HD957073,7
16542,201809,HD957429,6
16543,201809,HD959899,6
16544,201809,HD960445,5
16545,201809,HD961587,4
16546,201809,HD966829,7
16547,201809,HD973885,3
16548,201809,HD981197,3
16549,201809,HD981245,7
16550,201809,HD981821,1
16551,201809,HD981950,6
16552,201809,HD982676,6
16553,201809,HD982934,6
16554,201809,HD984626,9
16555,201809,HD984838,4
16556,201809,HD988129,4
16557,201809,HD994980,12
16558,201809,HD995428,2
16559,201809,HI001877,6
16560,201809,HI003514,4
16561,201809,HI013029,8
16562,201809,HI013994,4
16563,201809,HI014891,8
16564,201809,HI015767,4
16565,201809,HI020478,7
16566,201809,HI022788,10
16567,201809,HI024535,6
16568,201809,HI026335,9
16569,201809,HI027437,4
16570,201809,HI047229,4
16571,201809,HI048809,5
16572,201809,HI048967,6
16573,201809,HI049184,2
16574,201809,HI050493,3
16575,201809,HI056567,6
16576,201809,HI057067,8
16577,201809,HI058807,5
16578,201809,HI059355,5
16579,201809,HI066401,5
16580,201809,HI067846,11
16581,201809,HI069935,8
16582,201809,HI072340,9
16583,201809,HI074037,8
16584,201809,HI077107,7
16585,201809,HI084482,6
16586,201809,HI086872,3
16587,201809,HI088281,8
16588,201809,HI088451,5
16589,201809,HI089467,4
16590,201809,HI092194,6
16591,201809,HI098767,3
16592,201809,HI099779,7
16593,201809,HI101829,6
16594,201809,HI103175,8
16595,201809,HI106422,7
16596,201809,HI107999,7
16597,201809,HI109765,5
16598,201809,HI113055,8
16599,201809,HI118782,10
16600,201809,HI121657,5
16601,201809,HI128243,5
16602,201809,HI128344,6
16603,201809,HI138847,4
16604,201809,HI140097,4
16605,201809,HI140455,6
16606,201809,HI142283,5
16607,201809,HI142296,5
16608,201809,HI142388,1
16609,201809,HI145167,10
16610,201809,HI146430,5
16611,201809,HI150416,6
16612,201809,HI150906,5
16613,201809,HI151205,4
16614,201809,HI151334,9
16615,201809,HI151922,6
16616,201809,HI153809,2
16617,201809,HI154843,6
16618,201809,HI155130,6
16619,201809,HI155985,5
16620,201809,HI158085,7
16621,201809,HI161247,4
16622,201809,HI161579,4
16623,201809,HI162012,3
16624,201809,HI162853,5
16625,201809,HI169357,5
16626,201809,HI173027,4
16627,201809,HI174281,8
16628,201809,HI181507,2
16629,201809,HI181600,1
16630,201809,HI181798,5
16631,201809,HI183239,7
16632,201809,HI183246,2
16633,201809,HI184156,9
16634,201809,HI184733,4
16635,201809,HI188968,6
16636,201809,HI190648,5
16637,201809,HI196175,4
16638,201809,HI201295,8
16639,201809,HI201910,3
16640,201809,HI205010,5
16641,201809,HI205526,9
16642,201809,HI207536,7
16643,201809,HI207778,8
16644,201809,HI207932,6
16645,201809,HI213334,8
16646,201809,HI214680,4
16647,201809,HI215420,2
16648,201809,HI216184,3
16649,201809,HI216412,5
16650,201809,HI218595,11
16651,201809,HI222369,8
16652,201809,HI227285,3
16653,201809,HI228454,5
16654,201809,HI229277,3
16655,201809,HI233749,5
16656,201809,HI234332,8
16657,201809,HI237883,9
16658,201809,HI238760,6
16659,201809,HI244067,3
16660,201809,HI245631,4
16661,201809,HI245995,5
16662,201809,HI246799,6
16663,201809,HI246920,4
16664,201809,HI247770,5
16665,201809,HI253328,6
16666,201809,HI260363,1
16667,201809,HI263548,5
16668,201809,HI263602,8
16669,201809,HI265189,4
16670,201809,HI270880,6
16671,201809,HI271061,3
16672,201809,HI272887,5
16673,201809,HI273985,7
16674,201809,HI275161,4
16675,201809,HI288209,3
16676,201809,HI292442,9
16677,201809,HI292858,7
16678,201809,HI296573,9
16679,201809,HI297129,5
16680,201809,HI298989,10
16681,201809,HI302801,1
16682,201809,HI305974,5
16683,201809,HI311281,10
16684,201809,HI312309,9
16685,201809,HI314268,6
16686,201809,HI320690,10
16687,201809,HI321252,6
16688,201809,HI322689,8
16689,201809,HI323901,5
16690,201809,HI324110,3
16691,201809,HI324381,3
16692,201809,HI324666,6
16693,201809,HI328204,8
16694,201809,HI331377,7
16695,201809,HI337186,6
16696,201809,HI337814,2
16697,201809,HI337854,5
16698,201809,HI338198,8
16699,201809,HI338427,5
16700,201809,HI339146,2
16701,201809,HI340865,1
16702,201809,HI342075,6
16703,201809,HI348702,6
16704,201809,HI349563,9
16705,201809,HI352145,5
16706,201809,HI355741,9
16707,201809,HI360754,5
16708,201809,HI361018,6
16709,201809,HI363056,5
16710,201809,HI367242,8
16711,201809,HI368031,8
16712,201809,HI372505,3
16713,201809,HI373547,3
16714,201809,HI374524,7
16715,201809,HI375298,7
16716,201809,HI376364,5
16717,201809,HI378471,4
16718,201809,HI383326,6
16719,201809,HI387953,5
16720,201809,HI388582,3
16721,201809,HI388967,10
16722,201809,HI390909,5
16723,201809,HI393943,5
16724,201809,HI394229,5
16725,201809,HI402432,8
16726,201809,HI402688,6
16727,201809,HI403116,7
16728,201809,HI403631,4
16729,201809,HI405166,2
16730,201809,HI405294,6
16731,201809,HI405733,8
16732,201809,HI408835,2
16733,201809,HI412057,4
16734,201809,HI415680,7
16735,201809,HI421707,5
16736,201809,HI421757,6
16737,201809,HI428108,3
16738,201809,HI431223,5
16739,201809,HI433894,2
16740,201809,HI441426,5
16741,201809,HI442697,7
16742,201809,HI446535,7
16743,201809,HI450069,4
16744,201809,HI450290,5
16745,201809,HI456699,10
16746,201809,HI459439,6
16747,201809,HI461906,12
16748,201809,HI466749,1
16749,201809,HI468152,4
16750,201809,HI468227,5
16751,201809,HI470508,5
16752,201809,HI471204,7
16753,201809,HI474778,7
16754,201809,HI475753,4
16755,201809,HI477055,6
16756,201809,HI481405,2
16757,201809,HI483820,7
16758,201809,HI484575,12
16759,201809,HI486531,6
16760,201809,HI488123,5
16761,201809,HI488259,6
16762,201809,HI492596,7
16763,201809,HI493527,5
16764,201809,HI494466,6
16765,201809,HI499195,5
16766,201809,HI500662,6
16767,201809,HI501814,5
16768,201809,HI505696,7
16769,201809,HI506119,4
16770,201809,HI513968,6
16771,201809,HI515080,8
16772,201809,HI516704,6
16773,201809,HI518408,5
16774,201809,HI521002,5
16775,201809,HI525283,6
16776,201809,HI525851,4
16777,201809,HI527630,5
16778,201809,HI529562,4
16779,201809,HI531972,7
16780,201809,HI532336,3
16781,201809,HI539181,5
16782,201809,HI543206,5
16783,201809,HI548769,10
16784,201809,HI555356,8
16785,201809,HI557133,5
16786,201809,HI557617,6
16787,201809,HI559946,2
16788,201809,HI560276,5
16789,201809,HI561218,6
16790,201809,HI562740,9
16791,201809,HI563460,7
16792,201809,HI564909,2
16793,201809,HI567520,9
16794,201809,HI570258,4
16795,201809,HI570349,2
16796,201809,HI573204,8
16797,201809,HI573797,5
16798,201809,HI574446,6
16799,201809,HI575026,7
16800,201809,HI576699,4
16801,201809,HI580283,6
16802,201809,HI582217,7
16803,201809,HI585606,5
16804,201809,HI586644,4
16805,201809,HI587459,10
16806,201809,HI592803,1
16807,201809,HI596179,4
16808,201809,HI598974,5
16809,201809,HI599889,6
16810,201809,HI599892,7
16811,201809,HI602995,7
16812,201809,HI604733,6
16813,201809,HI606225,5
16814,201809,HI606358,5
16815,201809,HI606562,4
16816,201809,HI607042,2
16817,201809,HI614861,5
16818,201809,HI615379,5
16819,201809,HI615448,7
16820,201809,HI620428,6
16821,201809,HI627474,11
16822,201809,HI628557,5
16823,201809,HI630247,6
16824,201809,HI630523,7
16825,201809,HI630678,7
16826,201809,HI631124,4
16827,201809,HI635742,6
16828,201809,HI635804,4
16829,201809,HI636571,6
16830,201809,HI636994,5
16831,201809,HI637811,6
16832,201809,HI639424,6
16833,201809,HI639915,6
16834,201809,HI643983,2
16835,201809,HI648498,6
16836,201809,HI650765,5
16837,201809,HI652401,4
16838,201809,HI652550,6
16839,201809,HI653573,5
16840,201809,HI654756,8
16841,201809,HI655649,6
16842,201809,HI657393,3
16843,201809,HI658527,2
16844,201809,HI664739,7
16845,201809,HI673538,7
16846,201809,HI678237,10
16847,201809,HI680854,3
16848,201809,HI683278,5
16849,201809,HI693441,5
16850,201809,HI698264,4
16851,201809,HI699568,7
16852,201809,HI702171,5
16853,201809,HI708658,1
16854,201809,HI713224,5
16855,201809,HI714742,7
16856,201809,HI720107,4
16857,201809,HI720757,3
16858,201809,HI723465,4
16859,201809,HI728364,2
16860,201809,HI728754,5
16861,201809,HI730543,10
16862,201809,HI732386,4
16863,201809,HI735675,6
16864,201809,HI735866,7
16865,201809,HI739497,5
16866,201809,HI740503,6
16867,201809,HI752359,5
16868,201809,HI754520,6
16869,201809,HI755073,5
16870,201809,HI764799,6
16871,201809,HI765956,6
16872,201809,HI769940,6
16873,201809,HI770890,3
16874,201809,HI777528,4
16875,201809,HI777712,3
16876,201809,HI778223,5
16877,201809,HI778952,9
16878,201809,HI792024,5
16879,201809,HI795669,5
16880,201809,HI798295,8
16881,201809,HI802082,3
16882,201809,HI802716,6
16883,201809,HI804186,2
16884,201809,HI811171,4
16885,201809,HI813166,7
16886,201809,HI818090,8
16887,201809,HI819179,8
16888,201809,HI821087,2
16889,201809,HI823009,4
16890,201809,HI826338,6
16891,201809,HI828919,3
16892,201809,HI835158,7
16893,201809,HI836555,10
16894,201809,HI841207,2
16895,201809,HI841350,8
16896,201809,HI844112,10
16897,201809,HI844972,2
16898,201809,HI846961,2
16899,201809,HI852974,4
16900,201809,HI853357,5
16901,201809,HI859298,5
16902,201809,HI859532,6
16903,201809,HI861442,3
16904,201809,HI864084,5
16905,201809,HI866614,8
16906,201809,HI866646,5
16907,201809,HI871259,3
16908,201809,HI873127,5
16909,201809,HI878806,5
16910,201809,HI879414,4
16911,201809,HI880150,4
16912,201809,HI886359,9
16913,201809,HI886725,7
16914,201809,HI888272,4
16915,201809,HI889198,6
16916,201809,HI893036,4
16917,201809,HI896174,8
16918,201809,HI900494,4
16919,201809,HI904723,6
16920,201809,HI910114,4
16921,201809,HI911192,1
16922,201809,HI911254,4
16923,201809,HI914925,5
16924,201809,HI918101,4
16925,201809,HI919320,9
16926,201809,HI920533,4
16927,201809,HI921882,5
16928,201809,HI923060,6
16929,201809,HI926833,10
16930,201809,HI929904,3
16931,201809,HI933949,5
16932,201809,HI934540,4
16933,201809,HI939855,1
16934,201809,HI940182,7
16935,201809,HI948138,7
16936,201809,HI949100,7
16937,201809,HI954427,5
16938,201809,HI957106,5
16939,201809,HI957144,2
16940,201809,HI958817,2
16941,201809,HI959268,4
16942,201809,HI963277,4
16943,201809,HI964680,4
16944,201809,HI965956,6
16945,201809,HI969539,9
16946,201809,HI969840,7
16947,201809,HI978590,6
16948,201809,HI981240,6
16949,201809,HI987024,1
16950,201809,HI990013,5
16951,201809,HI990855,7
16952,201809,HI994023,7
16953,201809,HI994221,6
16954,201809,HI994796,5
16955,201809,HI995135,4
16956,201809,HI999153,6
16957,201809,IK000432,4
16958,201809,IK003033,6
16959,201809,IK003477,5
16960,201809,IK003701,9
16961,201809,IK004574,4
16962,201809,IK004670,5
16963,201809,IK005076,7
16964,201809,IK006139,3
16965,201809,IK006186,8
16966,201809,IK007215,3
16967,201809,IK009011,6
16968,201809,IK010592,5
16969,201809,IK013644,8
16970,201809,IK015821,5
16971,201809,IK018825,6
16972,201809,IK023975,3
16973,201809,IK025556,3
16974,201809,IK026319,5
16975,201809,IK027801,4
16976,201809,IK027932,8
16977,201809,IK028579,5
16978,201809,IK031542,5
16979,201809,IK032596,2
16980,201809,IK037674,6
16981,201809,IK040751,7
16982,201809,IK042838,8
16983,201809,IK044135,4
16984,201809,IK046372,7
16985,201809,IK051201,6
16986,201809,IK051737,6
16987,201809,IK052835,3
